solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,validator_status,validator_objval
PAJ_SCIP_MOSEK,sssd-strong-15-4.cbf,Optimal,327997.8860943315,327997.8860943315,62.03515100479126,62.03534412384033,PAJ_SCIP_MOSEK.sssd-strong-15-4.txt,327997.8860943315,1.1102230246251565e-16,0.0,5.500993116580588e-8,Optimal,327997.76672820444
PAJ_SCIP_MOSEK,sssd-strong-15-8.cbf,UserLimit,629359.0751701272,607007.1676819487,3704.1855018138885,3704.18572306633,PAJ_SCIP_MOSEK.sssd-strong-15-8.txt,629359.0751701273,0.0,0.0,6.270080388226518e-8,Optimal,629358.8659718459
PAJ_SCIP_MOSEK,sssd-strong-20-4.cbf,Optimal,287810.399879092,287810.39987909194,7.677567005157471,7.677762031555176,PAJ_SCIP_MOSEK.sssd-strong-20-4.txt,287810.399879092,4.816855700252861e-15,0.0,1.1012085154860074e-7,Optimal,287810.34146473656
PAJ_SCIP_MOSEK,sssd-strong-20-8.cbf,KilledTime, , , , ,PAJ_SCIP_MOSEK.sssd-strong-20-8.txt, , , , , , 
PAJ_SCIP_MOSEK,sssd-strong-25-4.cbf,Optimal,311721.12072338583,311721.1207233858,15.028450965881348,15.028677940368652,PAJ_SCIP_MOSEK.sssd-strong-25-4.txt,311721.1207233857,0.0,0.0,1.8852564176441433e-8,Optimal,311721.02503954945
PAJ_SCIP_MOSEK,sssd-strong-25-8.cbf,KilledTime, , , , ,PAJ_SCIP_MOSEK.sssd-strong-25-8.txt, , , , , , 
PAJ_SCIP_MOSEK,sssd-strong-30-4.cbf,Optimal,264127.5003330122,264127.5003330122,66.56826901435852,66.56849098205566,PAJ_SCIP_MOSEK.sssd-strong-30-4.txt,264127.5003330122,1.7624395537536945e-14,0.0,1.6982027967182844e-7,Optimal,264127.49773329985
PAJ_SCIP_MOSEK,sssd-strong-30-8.cbf,KilledTime, , , , ,PAJ_SCIP_MOSEK.sssd-strong-30-8.txt, , , , , , 
PAJ_SCIP_MOSEK,sssd-weak-15-4.cbf,Optimal,327997.8088596934,327997.8088596934,63.19733500480652,63.197563886642456,PAJ_SCIP_MOSEK.sssd-weak-15-4.txt,327997.8088596934,0.0,0.0,1.7711401079090194e-7,Optimal,327997.6899675544
PAJ_SCIP_MOSEK,sssd-weak-15-8.cbf,UserLimit,623046.5877505904,620165.4350595699,3694.0527110099792,3694.0529639720917,PAJ_SCIP_MOSEK.sssd-weak-15-8.txt,623046.5877505905,1.5543122344752192e-15,0.0,1.3795053266374424e-7,Optimal,623046.7102887249
PAJ_SCIP_MOSEK,sssd-weak-20-4.cbf,Optimal,287810.44854502054,287810.4286391187,7.272027969360352,7.272255182266235,PAJ_SCIP_MOSEK.sssd-weak-20-4.txt,287810.4485450206,1.1102230246251565e-16,0.0,3.0016377494668234e-8,Optimal,287810.3023247014
PAJ_SCIP_MOSEK,sssd-weak-20-8.cbf,KilledTime, , , , ,PAJ_SCIP_MOSEK.sssd-weak-20-8.txt, , , , , , 
PAJ_SCIP_MOSEK,sssd-weak-25-4.cbf,Optimal,311720.95392453566,311720.95392453566,30.209167003631592,30.20936107635498,PAJ_SCIP_MOSEK.sssd-weak-25-4.txt,311720.95392453566,9.117424236828938e-16,0.0,2.730625645597229e-7,Optimal,311720.9390242926
PAJ_SCIP_MOSEK,sssd-weak-25-8.cbf,KilledTime, , , , ,PAJ_SCIP_MOSEK.sssd-weak-25-8.txt, , , , , , 
PAJ_SCIP_MOSEK,sssd-weak-30-4.cbf,Optimal,264127.5916014777,264125.5750947376,38.29946303367615,38.29969096183777,PAJ_SCIP_MOSEK.sssd-weak-30-4.txt,264127.5916014777,8.881784197001252e-16,0.0,2.5087795341161012e-8,Optimal,264127.51494386466
PAJ_SCIP_MOSEK,sssd-weak-30-8.cbf,KilledTime, , , , ,PAJ_SCIP_MOSEK.sssd-weak-30-8.txt, , , , , , 
PAJ_SCIP_MOSEK,stolpe07-8.1flowc.cbf,Optimal,6.949599094806147,6.949598752407201,28.325291872024536,28.32581090927124,PAJ_SCIP_MOSEK.stolpe07-8.1flowc.txt,6.949599094806147,1.4352030675013339e-10,0.0,3.104471354110895e-20,Optimal,6.949599372350826
PAJ_SCIP_MOSEK,stolpe07-8.2flowc.cbf,Optimal,15.81918015962669,15.819179408692204,1044.0347151756287,1044.0357720851898,PAJ_SCIP_MOSEK.stolpe07-8.2flowc.txt,15.81918015962669,1.7758765569197976e-8,0.0,2.710700981550277e-18,Optimal,15.819180143452355
PAJ_SCIP_MOSEK,stolpe07-8.3flowc.cbf,Optimal,46.42342464947931,46.42341994207653,1357.7089281082153,1357.709734916687,PAJ_SCIP_MOSEK.stolpe07-8.3flowc.txt,46.42342464947931,8.971928533441087e-9,0.0,3.1431442197514517e-16,Optimal,46.423423055038995
PAJ_SCIP_MOSEK,tls2.cbf,Optimal,5.3,5.300000000000001,0.13368582725524902,0.14351797103881836,PAJ_SCIP_MOSEK.tls2.txt,5.3,0.0,0.0,0.0,Optimal,5.3
PAJ_SCIP_MOSEK,tls4.cbf,Optimal,8.3,8.3,70.44224309921265,70.44343209266663,PAJ_SCIP_MOSEK.tls4.txt,8.3,7.105427357601002e-16,5.070569386589341e-8,0.0,Optimal,8.3
PAJ_SCIP_MOSEK,tls5.cbf,UserLimit,Inf,8.3,3612.659296989441,3612.6708641052246,PAJ_SCIP_MOSEK.tls5.txt, , , , , , 
