solver,instance,sense,timelimit,status,objval_reported,objbound,solvertime,totaltime,nodecount,filename,rel_objval_error,max_linear_violation,max_soc_violation,max_socrot_violation,max_exp_violation,max_psd_violation,max_int_violation,validator_status,validator_relobjdiff,conic_subproblem_count,conic_optimal_count,conic_infeasible_count,conic_relaxation_status,conic_subproblem_time,conic_relaxation_time,mip_subproblem_time,iteration_count
PAJ_CPLEX_MOSEK_msd,expdesign_A_12_6.cbf,Min,3700.0,Optimal,7.282454272510047,7.282454272510047,0.8229820728302002,0.8235480785369873,177,PAJ_CPLEX_MOSEK_msd.expdesign_A_12_6.txt,0.0,3.04715020577051e-16,-Inf,-Inf,-Inf,1.1182798353831659e-8,0.0,Optimal,1.8513717206882872e-13,30,28,0,Optimal,2.73e-01,1.59e-02,8.04e-01, 
PAJ_CPLEX_MOSEK_msd,expdesign_A_16_8.cbf,Min,3700.0,Optimal,17.809907785560224,17.809734398925166,11.402960062026978,11.40394401550293,3467,PAJ_CPLEX_MOSEK_msd.expdesign_A_16_8.txt,0.0,3.3306690738754696e-16,-Inf,-Inf,-Inf,2.6193011628425895e-8,0.0,Optimal,2.1942746135802123e-13,104,102,0, ,1.98e+00,4.79e-02,1.10e+01, 
PAJ_CPLEX_MOSEK_msd,expdesign_A_20_10.cbf,Min,3700.0,Optimal,12.83189993290089,12.831806595142115,47.93476390838623,47.93596005439758,4236,PAJ_CPLEX_MOSEK_msd.expdesign_A_20_10.txt,0.0,4.440892098500626e-16,-Inf,-Inf,-Inf,2.9301446985010295e-8,0.0,Optimal,3.2393268234675744e-14,136,131,0,Optimal,6.03e+00,6.31e-02,4.78e+01, 
PAJ_CPLEX_MOSEK_msd,expdesign_A_24_12.cbf,Min,3700.0,Optimal,20.882678852937005,20.882535745668196,545.4186470508575,545.4200661182404,18471,PAJ_CPLEX_MOSEK_msd.expdesign_A_24_12.txt,0.0,3.653219220189907e-16,-Inf,-Inf,-Inf,1.1241878435781643e-8,0.0,Optimal,3.4535824475260036e-13,240,228,0,Optimal,1.87e+01,1.12e-01,5.45e+02, 
PAJ_CPLEX_MOSEK_msd,expdesign_A_28_14.cbf,Min,3700.0,UserLimit,36.01587900469193,35.59250448660135,3700.084636926651,3700.0866780281067,25830,PAJ_CPLEX_MOSEK_msd.expdesign_A_28_14.txt,0.0,2.896988204881268e-16,-Inf,-Inf,-Inf,1.284598552191831e-9,0.0,Optimal,2.8978735139370627e-11,623,613,0,Optimal,7.97e+01,2.21e-01,3.70e+03, 
PAJ_CPLEX_MOSEK_msd,expdesign_A_32_16.cbf,Min,3700.0,UserLimit,28.765945968951183,28.336867373434544,3700.0402569770813,3700.053570985794,20731,PAJ_CPLEX_MOSEK_msd.expdesign_A_32_16.txt,0.0,4.862646743597487e-16,-Inf,-Inf,-Inf,5.4907259318334413e-8,0.0,Optimal,2.723265540074706e-13,511,501,0,Optimal,9.02e+01,4.56e-01,3.70e+03, 
PAJ_CPLEX_MOSEK_msd,expdesign_A_8_4.cbf,Min,3700.0,Optimal,5.9368218431308195,5.9368218431308195,0.10292601585388184,0.10332417488098145,6,PAJ_CPLEX_MOSEK_msd.expdesign_A_8_4.txt,0.0,1.1102230246251565e-16,-Inf,-Inf,-Inf,2.7974747286076566e-8,0.0,Optimal,6.2834007452252626e-15,4,4,0,Optimal,1.30e-02,6.52e-03,9.43e-02, 
PAJ_CPLEX_MOSEK_msd,expdesign_D_12_6.cbf,Min,3700.0,Optimal,-0.5202490793861113,-0.5202490793861114,5.9150941371917725,5.915755033493042,82,PAJ_CPLEX_MOSEK_msd.expdesign_D_12_6.txt,0.0,2.5847379792054426e-16,-Inf,-Inf,1.3009491617310687e-7,3.770431232300658e-7,0.0,Optimal,1.615224353470262e-7,18,15,1,Optimal,6.82e-01,1.95e-02,5.72e+00, 
PAJ_CPLEX_MOSEK_msd,expdesign_D_16_8.cbf,Min,3700.0,Optimal,2.93133546371706,2.9313354922883845,68.40129208564758,68.40241718292236,900,PAJ_CPLEX_MOSEK_msd.expdesign_D_16_8.txt,0.0,3.447762908503904e-16,-Inf,-Inf,6.244371265617943e-7,5.84118654150709e-6,0.0,Optimal,4.1468770540478863e-7,50,46,0,Optimal,3.15e+00,3.21e-02,6.82e+01, 
PAJ_CPLEX_MOSEK_msd,expdesign_D_20_10.cbf,Min,3700.0,Suboptimal,0.008244437798601567,0.008244345123113062,571.1199719905853,571.1361179351807,6440,PAJ_CPLEX_MOSEK_msd.expdesign_D_20_10.txt,0.0,1.0547118733938987e-15,-Inf,-Inf,0.0,2.0250615342988238e-9,0.0,Optimal,8.727269242697544e-7,105,101,0,Optimal,8.73e+00,5.56e-02,5.71e+02, 
