solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe06-6.5bflowc.cbf,Suboptimal,2.017971995170409,1.8503471685335644,60.02729105949402,60.04190921783447,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe06-6.5bflowc.txt,2.017971995170409,6.074051797847073e-9,0.0,1.027889834359641e-8
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe06-6.5flowc.cbf,Suboptimal,5.998253480503235,5.631450375326472,60.014055013656616,60.015588998794556,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe06-6.5flowc.txt,5.998253480503235,4.40436223976154e-9,0.0,3.6863616603710625e-9
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe07-5.1flowc.cbf,NoKnownFeasible,Inf,40.462956952609375,60.008655071258545,60.011130809783936,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe07-5.1flowc.txt,NaN,0.0,0.0,0.0
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe07-5.2bflowc.cbf,NoKnownFeasible,Inf,28.983179726893294,60.00610589981079,60.008208990097046,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe07-5.2bflowc.txt,NaN,0.0,0.0,0.0
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe07-5.2flowc.cbf,Suboptimal,49.1406131386134,48.92381254017103,60.01299595832825,60.01351308822632,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe07-5.2flowc.txt,49.1406131386134,1.9383804339412336e-8,0.0,7.052531003637341e-9
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe07-5.3flowc.cbf,Optimal,7.716052200088361,7.716052157078902,3.826333999633789,3.8269059658050537,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe07-5.3flowc.txt,7.716052200088361,1.6775913228438315e-9,0.0,2.831317402751665e-10
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,b1bigflowc.cbf,Suboptimal,6.331419834050134,5.624714231256974,60.017499923706055,60.01892399787903,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.b1bigflowc.txt,6.331419834050134,2.82233118820141e-10,0.0,3.713362950463761e-12
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n50_m10_o1_5.cbf,Optimal,19331.0,19331.0,0.34434080123901367,0.34467601776123047,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n50_m10_o1_5.txt,19331.0,0.0,0.0,0.0
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n50_m10_o3_5.cbf,Optimal,18596.0,18596.0,0.63484787940979,0.6351478099822998,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n50_m10_o3_5.txt,18596.0,0.0,0.0,0.0
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n50_m10_o5_5.cbf,Optimal,18365.0,18365.0,0.4559340476989746,0.45629096031188965,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n50_m10_o5_5.txt,18365.0,0.0,0.0,9.285210398957133e-5
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n50_m20_o1_5.cbf,Optimal,14635.0,14635.0,0.4618840217590332,0.4622969627380371,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n50_m20_o1_5.txt,14635.0,0.0,0.0,0.0
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n50_m20_o3_5.cbf,Optimal,13652.000000000033,13652.000000000033,0.587928056716919,0.5884280204772949,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n50_m20_o3_5.txt,13652.000000000033,0.0,0.0,1.734952093102038e-8
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n50_m20_o5_5.cbf,Optimal,13070.0,13070.0,0.5593390464782715,0.5597550868988037,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n50_m20_o5_5.txt,13070.0,0.0,0.0,1.8849095795303583e-7
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n75_m10_o1_5.cbf,Optimal,30802.0,30802.0,4.522680997848511,4.523030996322632,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n75_m10_o1_5.txt,30802.0,1.4210854715202004e-14,0.0,0.0
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n75_m10_o3_5.cbf,Optimal,29489.0,29489.0,18.90771508216858,18.90810203552246,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n75_m10_o3_5.txt,29489.0,5.684341886080802e-14,0.0,0.0
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n75_m10_o5_5.cbf,Optimal,29070.0,29070.0,6.838088035583496,6.8383989334106445,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n75_m10_o5_5.txt,29070.0,2.842170943040401e-14,0.0,0.0
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,ck_n75_m20_o1_5.cbf,Optimal,27332.0,27332.0,14.518782138824463,14.519344806671143,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.ck_n75_m20_o1_5.txt,27332.0,1.4210854715202004e-14,0.0,0.0
