solver,instance,sense,timelimit,status,objval_reported,objbound,solvertime,totaltime,filename,rel_objval_error,max_linear_violation,max_soc_violation,max_socrot_violation,max_exp_violation,max_int_violation,validator_status,validator_relobjdiff,conic_subproblem_count,conic_optimal_count,conic_infeasible_count,conic_subproblem_time
PAJ_CPLEX_MOSEK_dualonlynopresolve,stolpe07-8.2flowc.cbf,Min,3600.0,Optimal,15.819179516465473,15.819179412540329,335.18198585510254,335.21625995635986,PAJ_CPLEX_MOSEK_dualonlynopresolve.stolpe07-8.2flowc.txt,0.0,4.095800960213437e-9,-Inf,2.604405580086677e-10,-Inf,0.0,Optimal,6.565689458324088e-8,10,10,0,6.19e-02
PAJ_CPLEX_MOSEK_dualonlynopresolve,stolpe07-8.3flowc.cbf,Min,3600.0,Optimal,46.42342003981603,46.42342000378463,1901.734764099121,1901.7765579223633,PAJ_CPLEX_MOSEK_dualonlynopresolve.stolpe07-8.3flowc.txt,0.0,3.9968028886505635e-15,-Inf,3.470448373121826e-10,-Inf,0.0,Optimal,6.48977052623484e-8,10,10,0,7.69e-02
PAJ_CPLEX_MOSEK_dualonlynopresolve,tls2.cbf,Min,3600.0,Optimal,5.3,5.3,0.0432438850402832,0.044023990631103516,PAJ_CPLEX_MOSEK_dualonlynopresolve.tls2.txt,0.0,0.0,0.0,-Inf,-Inf,0.0,Optimal,0.0,1,1,0,1.79e-04
PAJ_CPLEX_MOSEK_dualonlynopresolve,tls4.cbf,Min,3600.0,Optimal,8.3,8.3,16.074892044067383,16.076423168182373,PAJ_CPLEX_MOSEK_dualonlynopresolve.tls4.txt,0.0,0.0,7.0393237905364e-9,-Inf,-Inf,0.0,Optimal,2.140186384595019e-16,5,1,4,5.19e-03
PAJ_CPLEX_MOSEK_dualonlynopresolve,tls5.cbf,Min,3600.0,UserLimit,Inf,8.3,3600.373768091202,3600.3753628730774,PAJ_CPLEX_MOSEK_dualonlynopresolve.tls5.txt, , , , , , , , ,3,0,3,3.71e-03
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-nopsc-10-100.cbf,Min,3600.0,Optimal,540.2877525012044,540.2875163381784,27.887185096740723,27.932199001312256,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-nopsc-10-100.txt,2.1041905391213288e-16,7.932344447958428e-9,-Inf,0.0,-Inf,6.661338147750939e-16,Optimal,4.2834966032454997e-7,4,4,0,1.03e-01
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-nopsc-10-150.cbf,Min,3600.0,Optimal,709.6477992700917,709.6475663347798,51.14788603782654,51.19907188415527,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-nopsc-10-150.txt,0.0,1.880168576384733e-9,-Inf,0.0,-Inf,0.0,Optimal,3.1268178483016765e-7,3,3,0,1.29e-01
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-nopsc-20-100.cbf,Min,3600.0,Optimal,399.5380385360936,399.53706885975157,224.56273198127747,224.62046694755554,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-nopsc-20-100.txt,1.422728585970992e-16,5.151245541235028e-9,-Inf,0.0,-Inf,0.0,Optimal,2.3219305839589737e-6,7,7,0,3.74e-01
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-nopsc-20-150.cbf,Min,3600.0,Optimal,568.7188110946518,568.716555130408,972.9034450054169,972.9791049957275,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-nopsc-20-150.txt,0.0,8.008278040705363e-9,-Inf,0.0,-Inf,0.0,Optimal,3.6654654422820536e-6,8,8,0,6.44e-01
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-nopsc-30-100.cbf,Min,3600.0,Optimal,355.24136786185875,355.2402439585758,740.4856569766998,740.5538730621338,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-nopsc-30-100.txt,0.0,3.62530305775266e-9,-Inf,0.0,-Inf,0.0,Optimal,2.866807864336379e-6,9,9,0,6.89e-01
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-nopsc-30-150.cbf,Min,3600.0,Optimal,468.15701802276897,468.15605488219154,634.1998538970947,634.2909660339355,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-nopsc-30-150.txt,1.2141955940526649e-16,2.018000766490502e-9,-Inf,0.0,-Inf,0.0,Optimal,1.901228146012595e-6,5,5,0,6.40e-01
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-nopsc-30-200.cbf,Min,3600.0,UserLimit,554.9165455975339,554.5411491409697,3600.3598968982697,3600.4798600673676,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-nopsc-30-200.txt,2.04871955294103e-16,3.436799289602277e-9,-Inf,0.0,-Inf,0.0,Optimal,3.3222455401168602e-6,9,9,0,1.46e+00
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-nopsc-30-300.cbf,Min,3600.0,UserLimit,790.7196991175141,706.8361204629296,3600.193698167801,3600.3515441417694,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-nopsc-30-300.txt,0.0,2.4143789634223367e-8,-Inf,8.014052199634136e-10,-Inf,0.0,Optimal,4.197336278003604e-7,5,5,0,1.20e+00
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-psc-10-100.cbf,Min,3600.0,Optimal,540.2875679287272,540.2875192086215,4.7390100955963135,4.786201000213623,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-psc-10-100.txt,0.0,6.382872008714457e-10,-Inf,8.271806125530277e-25,-Inf,0.0,Optimal,8.673085246018152e-8,1,1,0,2.43e-02
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-psc-10-150.cbf,Min,3600.0,Optimal,709.6476545051169,709.6475718809282,15.816824197769165,15.870849132537842,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-psc-10-150.txt,0.0,7.152899383910949e-10,-Inf,1.6543612251060553e-24,-Inf,0.0,Optimal,1.0868628564132508e-7,2,2,0,8.07e-02
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-psc-20-100.cbf,Min,3600.0,Optimal,399.53713404142275,399.5370233198442,70.23318195343018,70.29213905334473,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-psc-20-100.txt,1.4227318068241104e-16,1.0096411706683739e-8,-Inf,3.238391721449574e-9,-Inf,0.0,Optimal,5.807956490298839e-8,5,5,0,2.42e-01
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-psc-20-150.cbf,Min,3600.0,Optimal,568.717048967898,568.7167203819419,60.19205117225647,60.273070096969604,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-psc-20-150.txt,1.999005268576593e-16,1.2995349241151644e-9,-Inf,6.617444900424222e-24,-Inf,0.0,Optimal,5.67052502009989e-7,2,2,0,1.39e-01
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-psc-30-100.cbf,Min,3600.0,Optimal,355.2406028415563,355.24034017525366,127.20619297027588,127.28321409225464,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-psc-30-100.txt,0.0,8.29833979310024e-10,-Inf,6.617444900424222e-24,-Inf,0.0,Optimal,7.132868940325604e-7,4,4,0,2.46e-01
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-psc-30-150.cbf,Min,3600.0,Optimal,468.1562169772902,468.1561227066293,26.668354988098145,26.766348838806152,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-psc-30-150.txt,1.2141976716196302e-16,8.343005175603935e-10,-Inf,1.6543612251060553e-24,-Inf,0.0,Optimal,1.9016694572416835e-7,1,1,0,1.04e-01
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-psc-30-200.cbf,Min,3600.0,Optimal,554.9147632869576,554.9145875733795,228.97440004348755,229.08636903762817,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-psc-30-200.txt,0.0,3.3683966726982817e-10,-Inf,1.6543612251060553e-24,-Inf,0.0,Optimal,1.1039258382432434e-7,3,3,0,4.25e-01
PAJ_CPLEX_MOSEK_dualonlynopresolve,uflquad-psc-30-300.cbf,Min,3600.0,Optimal,760.3497917277494,760.3493142053751,2906.1984720230103,2906.356019973755,PAJ_CPLEX_MOSEK_dualonlynopresolve.uflquad-psc-30-300.txt,1.4951912785204352e-16,4.6565151734512256e-10,-Inf,4.1359030627651384e-25,-Inf,0.0,Optimal,1.2018681199940046e-7,7,7,0,1.52e+00
PAJ_CPLEX_MOSEK_dualonlynoscale,100_0_5_w.cbf,Min,3600.0,UserLimit,1.7251923427668437e7,1.724679248621881e7,3600.3846628665924,3600.4570569992065,PAJ_CPLEX_MOSEK_dualonlynoscale.100_0_5_w.txt,0.0,3.8928412323002703e-5,-Inf,1.3069402693410836e-7,-Inf,0.0,Optimal,9.973927965102458e-9,1,1,0,2.72e-01
PAJ_CPLEX_MOSEK_dualonlynoscale,10_0_5_w.cbf,Min,3600.0,Optimal,1.956871266927484e6,1.956871267006053e6,4.50774884223938,4.543869972229004,PAJ_CPLEX_MOSEK_dualonlynoscale.10_0_5_w.txt,1.1898107330250748e-16,3.000286596943624e-8,-Inf,1.0661855842641899e-9,-Inf,0.0,Optimal,3.430147005596115e-10,2,2,0,3.55e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,150_0_5_w.cbf,Min,3600.0,UserLimit,2.407373073465124e7,2.406454910215397e7,3600.5613420009613,3600.6507568359375,PAJ_CPLEX_MOSEK_dualonlynoscale.150_0_5_w.txt,1.2379602777893686e-15,5.437289291876368e-5,-Inf,1.2787896119803577e-7,-Inf,0.0,Optimal,6.034112409508858e-11,1,1,0,4.64e-01
PAJ_CPLEX_MOSEK_dualonlynoscale,200_0_5_w.cbf,Min,3600.0,UserLimit,3.4223219975525185e7,3.421114970191545e7,3600.9812099933624,3601.0780749320984,PAJ_CPLEX_MOSEK_dualonlynoscale.200_0_5_w.txt,4.354108469192629e-16,7.106765770004131e-5,-Inf,2.392759443914372e-7,-Inf,0.0,Optimal,1.4068551601998107e-8,1,1,0,7.34e-01
PAJ_CPLEX_MOSEK_dualonlynoscale,20_0_5_w.cbf,Min,3600.0,Optimal,3.7766761131621515e6,3.776676119151075e6,47.23662805557251,47.28404402732849,PAJ_CPLEX_MOSEK_dualonlynoscale.20_0_5_w.txt,2.465984762023177e-16,2.244099960080348e-6,-Inf,3.5506216744529695e-8,-Inf,9.547918011776346e-15,Optimal,3.9942287587857965e-9,2,2,0,7.66e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,50_0_5_w.cbf,Min,3600.0,UserLimit,9.965933944765095e6,9.964797794257713e6,3600.1054100990295,3600.156075000763,PAJ_CPLEX_MOSEK_dualonlynoscale.50_0_5_w.txt,1.8690121362979403e-16,2.2102540242485702e-7,-Inf,1.2755989597934558e-9,-Inf,0.0,Optimal,2.1518740400395208e-9,1,1,0,1.22e-01
PAJ_CPLEX_MOSEK_dualonlynoscale,75_0_5_w.cbf,Min,3600.0,UserLimit,1.2256690900059544e7,1.2253416345906477e7,3600.282986164093,3600.3465712070465,PAJ_CPLEX_MOSEK_dualonlynoscale.75_0_5_w.txt,0.0,1.964395232789684e-5,-Inf,9.042326198915873e-8,-Inf,0.0,Optimal,3.61520229134847e-9,1,1,0,1.93e-01
PAJ_CPLEX_MOSEK_dualonlynoscale,achtziger_stolpe06-6.1flowc.cbf,Min,3600.0,Optimal,1.8563402566757015,1.856340194852118,0.16813206672668457,0.2015519142150879,PAJ_CPLEX_MOSEK_dualonlynoscale.achtziger_stolpe06-6.1flowc.txt,0.0,5.67177305121902e-10,-Inf,2.6014829692649613e-10,-Inf,0.0,Optimal,1.730466026159049e-8,3,3,0,5.19e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,achtziger_stolpe06-6.2flowc.cbf,Min,3600.0,UserLimit,48.80862985451893,47.25583616354073,3600.0632350444794,3600.1064660549164,PAJ_CPLEX_MOSEK_dualonlynoscale.achtziger_stolpe06-6.2flowc.txt,0.0,2.0796161083298452e-8,-Inf,3.320870981565657e-8,-Inf,0.0,Optimal,5.084581702215539e-9,3,3,0,7.40e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,achtziger_stolpe06-6.5bflowc.cbf,Min,3600.0,UserLimit,1.9700335295774198,1.8503721935621522,3600.150157928467,3600.211552143097,PAJ_CPLEX_MOSEK_dualonlynoscale.achtziger_stolpe06-6.5bflowc.txt,0.0,1.4604642252602066e-10,-Inf,1.475402914611182e-11,-Inf,0.0,Optimal,5.981538060185927e-8,1,1,0,5.71e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,achtziger_stolpe06-6.5flowc.cbf,Min,3600.0,Optimal,5.998253322279488,5.9982533222794885,2277.9244260787964,2277.961448907852,PAJ_CPLEX_MOSEK_dualonlynoscale.achtziger_stolpe06-6.5flowc.txt,0.0,6.661338147750939e-16,-Inf,1.0598033561848297e-10,-Inf,0.0,Optimal,1.6277759631306806e-8,8,8,0,8.53e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,achtziger_stolpe07-5.1flowc.cbf,Min,3600.0,UserLimit,44.47349720756999,42.546784983809715,3600.084105014801,3600.124281167984,PAJ_CPLEX_MOSEK_dualonlynoscale.achtziger_stolpe07-5.1flowc.txt,0.0,7.1090686196491185e-9,-Inf,1.5459776475651738e-9,-Inf,0.0,Optimal,6.80104831878739e-8,1,1,0,2.38e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,achtziger_stolpe07-5.2bflowc.cbf,Min,3600.0,Optimal,31.31370848851701,31.313708488517,308.8943259716034,308.93307089805603,PAJ_CPLEX_MOSEK_dualonlynoscale.achtziger_stolpe07-5.2bflowc.txt,0.0,7.771561172376096e-16,-Inf,2.9408324664359498e-9,-Inf,0.0,Optimal,1.2498384362042242e-8,5,5,0,7.33e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,achtziger_stolpe07-5.2flowc.cbf,Min,3600.0,Optimal,49.14061163050749,49.14061142920973,102.19580411911011,102.22968101501465,PAJ_CPLEX_MOSEK_dualonlynoscale.achtziger_stolpe07-5.2flowc.txt,0.0,9.569439642888219e-9,-Inf,6.870311339302872e-10,-Inf,0.0,Optimal,4.875559322735019e-8,4,4,0,1.46e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,achtziger_stolpe07-5.3flowc.cbf,Min,3600.0,Optimal,7.716052153920205,7.716052153920204,10.733211994171143,10.76734209060669,PAJ_CPLEX_MOSEK_dualonlynoscale.achtziger_stolpe07-5.3flowc.txt,0.0,2.220446049250313e-16,-Inf,7.002369795117147e-10,-Inf,0.0,Optimal,2.205280653263344e-8,4,4,0,1.41e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,b1bigflowc.cbf,Min,3600.0,Optimal,5.777365970357083,5.77736565934958,771.5306029319763,771.5685300827026,PAJ_CPLEX_MOSEK_dualonlynoscale.b1bigflowc.txt,0.0,7.647346968705696e-10,-Inf,3.3352720585355655e-10,-Inf,0.0,Optimal,3.3736435674705915e-8,2,2,0,2.56e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n50_m10_o1_5.cbf,Max,3600.0,Optimal,19331.0,19331.0,0.1521010398864746,0.18505096435546875,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n50_m10_o1_5.txt,0.0,0.0,-Inf,0.0,-Inf,0.0,Optimal,0.0,1,1,0,4.00e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n50_m10_o3_5.cbf,Max,3600.0,Optimal,18596.0,18596.0,0.504641056060791,0.5376839637756348,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n50_m10_o3_5.txt,0.0,0.0,-Inf,0.0,-Inf,0.0,Optimal,0.0,2,1,1,8.34e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n50_m10_o5_5.cbf,Max,3600.0,Optimal,18365.0,18365.0,0.5940210819244385,0.6262040138244629,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n50_m10_o5_5.txt,0.0,0.0,-Inf,4.008569476354751e-9,-Inf,0.0,Optimal,0.0,3,1,2,1.25e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n50_m20_o1_5.cbf,Max,3600.0,Optimal,14635.0,14635.0,0.24945998191833496,0.28191399574279785,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n50_m20_o1_5.txt,0.0,0.0,-Inf,0.0,-Inf,0.0,Optimal,0.0,1,1,0,7.50e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n50_m20_o3_5.cbf,Max,3600.0,Optimal,13652.0,13652.0,0.39554381370544434,0.4371511936187744,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n50_m20_o3_5.txt,0.0,2.6645352591003757e-15,-Inf,6.459544010795071e-10,-Inf,2.6645352591003757e-15,Optimal,0.0,1,1,0,7.91e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n50_m20_o5_5.cbf,Max,3600.0,Optimal,13070.0,13070.0,0.341655969619751,0.38367605209350586,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n50_m20_o5_5.txt,0.0,0.0,-Inf,2.9311479465832235e-8,-Inf,0.0,Optimal,0.0,1,1,0,7.65e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n75_m10_o1_5.cbf,Max,3600.0,Optimal,30801.999999999945,30801.99999999995,1.4883320331573486,1.5202410221099854,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n75_m10_o1_5.txt,0.0,1.1324274851176597e-14,-Inf,0.0,-Inf,2.262634524186069e-13,Optimal,1.7716278841847773e-15,3,1,2,1.78e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n75_m10_o3_5.cbf,Max,3600.0,Optimal,29489.0,29489.0,15.367026090621948,15.398900032043457,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n75_m10_o3_5.txt,0.0,2.842170943040401e-14,-Inf,0.0,-Inf,0.0,Optimal,0.0,4,1,3,1.26e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n75_m10_o5_5.cbf,Max,3600.0,Optimal,29070.0,29070.0,9.010551929473877,9.043426036834717,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n75_m10_o5_5.txt,0.0,2.842170943040401e-14,-Inf,0.0,-Inf,0.0,Optimal,0.0,3,1,2,9.54e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n75_m20_o1_5.cbf,Max,3600.0,Optimal,27332.0,27332.0,1.0738320350646973,1.1060891151428223,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n75_m20_o1_5.txt,0.0,1.4210854715202004e-14,-Inf,0.0,-Inf,0.0,Optimal,0.0,1,1,0,5.72e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n75_m20_o3_5.cbf,Max,3600.0,Optimal,25584.0,25584.0,49.75583600997925,49.789381980895996,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n75_m20_o3_5.txt,0.0,5.684341886080802e-14,-Inf,0.0,-Inf,0.0,Optimal,0.0,5,1,4,2.84e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n75_m20_o5_5.cbf,Max,3600.0,Optimal,24838.0,24838.0,35.60425686836243,35.637073040008545,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n75_m20_o5_5.txt,0.0,5.684341886080802e-14,-Inf,1.6230375194936641e-6,-Inf,0.0,Optimal,0.0,4,1,3,2.32e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,classical_200_0.cbf,Min,3600.0,UserLimit,-0.11058512082975629,-0.12072155588331819,3600.169492959976,3600.1703860759735,PAJ_CPLEX_MOSEK_dualonlynoscale.classical_200_0.txt,1.2549416868820037e-16,6.472122837664074e-9,3.646555668535001e-9,-Inf,-Inf,0.0,Optimal,3.2320682994522814e-10,1,1,0,7.33e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,classical_200_1.cbf,Min,3600.0,UserLimit,-0.11198647866102765,-0.1218794900410732,3600.027853012085,3600.0287098884583,PAJ_CPLEX_MOSEK_dualonlynoscale.classical_200_1.txt,0.0,3.758692024291577e-9,2.6454702040101807e-9,-Inf,-Inf,0.0,Optimal,1.8050181028804533e-10,2,1,1,1.43e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,classical_200_2.cbf,Min,3600.0,UserLimit,Inf,-0.11873200403270834,3600.154233932495,3600.1547350883484,PAJ_CPLEX_MOSEK_dualonlynoscale.classical_200_2.txt, , , , , , , , ,1,0,1,7.56e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,classical_20_0.cbf,Min,3600.0,Optimal,-0.08229515392303179,-0.08229515375726723,0.13860297203063965,0.13904690742492676,PAJ_CPLEX_MOSEK_dualonlynoscale.classical_20_0.txt,0.0,1.6568951766160467e-9,1.2499030699331115e-9,-Inf,-Inf,0.0,Optimal,1.6740340104565172e-11,5,5,0,6.18e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,classical_30_0.cbf,Min,3600.0,Optimal,-0.0798144955077161,-0.07981449546438871,0.1789240837097168,0.17946290969848633,PAJ_CPLEX_MOSEK_dualonlynoscale.classical_30_0.txt,0.0,1.7793611029048861e-10,1.3402692844444175e-10,-Inf,-Inf,0.0,Optimal,1.5115154961898135e-12,3,3,0,5.06e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,classical_40_0.cbf,Min,3600.0,Optimal,-0.08152106131343952,-0.0815216369983793,2.5079379081726074,2.508419990539551,PAJ_CPLEX_MOSEK_dualonlynoscale.classical_40_0.txt,0.0,1.1407527145124163e-9,0.0,-Inf,-Inf,0.0,Optimal,1.0164312901541372e-13,3,3,0,5.47e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,classical_50_0.cbf,Min,3600.0,Optimal,-0.09074141601639223,-0.09074210207923743,89.56827521324158,89.56884002685547,PAJ_CPLEX_MOSEK_dualonlynoscale.classical_50_0.txt,0.0,2.7755575615628914e-17,6.165501216653935e-6,-Inf,-Inf,0.0,Optimal,1.1568760936384627e-8,6,5,1,1.19e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,classical_50_1.cbf,Min,3600.0,Optimal,-0.09476022510304055,-0.09476023131615265,14.24245309829712,14.243042945861816,PAJ_CPLEX_MOSEK_dualonlynoscale.classical_50_1.txt,0.0,1.6762199184228166e-8,0.0,-Inf,-Inf,0.0,Optimal,9.08095831064031e-15,6,6,0,1.70e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,classical_50_2.cbf,Min,3600.0,Optimal,-0.09052797338411646,-0.09052797501569389,20.657614946365356,20.6581289768219,PAJ_CPLEX_MOSEK_dualonlynoscale.classical_50_2.txt,0.0,4.034564349275627e-9,0.0,-Inf,-Inf,0.0,Optimal,3.0663054615514945e-15,6,6,0,1.22e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0203h.cbf,Min,3600.0,Suboptimal,41709.7688025482,41430.90701703293,5.640577077865601,5.642941951751709,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0203h.txt,0.0,3.120135872327923e-9,4.140929377172142e-9,-Inf,-Inf,0.0,Optimal,1.1224959407899558e-7,19,17,2,8.84e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0203m.cbf,Min,3600.0,Suboptimal,41709.76958743285,41340.704565117616,1.2405731678009033,1.2421760559082031,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0203m.txt,0.0,0.0,2.13835205542523e-7,-Inf,-Inf,0.0,Optimal,2.6166379068051404e-15,6,4,2,1.19e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0204h.cbf,Min,3600.0,Optimal,6545.000000002223,6545.0,5.081556797027588,5.093286991119385,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0204h.txt,0.0,5.860900387233414e-8,0.0,-Inf,-Inf,0.0,Optimal,2.745353872978921e-11,3,1,2,1.64e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0204m.cbf,Min,3600.0,Optimal,6545.000000156536,6545.0,1.2914471626281738,1.2934751510620117,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0204m.txt,0.0,1.5994316981959855e-11,0.0,-Inf,-Inf,0.0,Optimal,5.558409169513055e-16,2,1,1,5.24e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0205h.cbf,Min,3600.0,Optimal,8092.4999999999645,8092.5,58.9111750125885,58.923145055770874,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0205h.txt,0.0,1.9895196601282805e-13,0.0,-Inf,-Inf,0.0,Optimal,1.9378502719075018e-11,4,3,0,3.85e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0205m.cbf,Min,3600.0,Optimal,8092.50000131156,8092.5,16.883020877838135,16.885644912719727,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0205m.txt,0.0,0.0,0.0,-Inf,-Inf,0.0,Optimal,1.3486483047290484e-15,4,4,0,1.42e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0303h.cbf,Min,3600.0,Optimal,28351.418233303466,28351.419455861076,2.3343849182128906,2.3374221324920654,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0303h.txt,0.0,6.235711225599516e-6,5.7157194532919675e-9,-Inf,-Inf,0.0,Optimal,3.126946658856568e-7,6,2,2,3.34e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0303m.cbf,Min,3600.0,Optimal,26669.109738759336,26669.109570651213,43.92432618141174,43.92660689353943,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0303m.txt,0.0,0.0,4.98687597882963e-8,-Inf,-Inf,0.0,Optimal,3.6558337698015425e-14,69,66,3,1.87e-01
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0304h.cbf,Min,3600.0,Optimal,41386.08310610694,41386.08410158759,13.525357007980347,13.537405014038086,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0304h.txt,0.0,5.414011411630781e-6,2.9864395401091315e-9,-Inf,-Inf,0.0,Optimal,2.403629936374784e-7,6,1,5,4.82e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0304m.cbf,Min,3600.0,FailedOA,Inf,37838.27866119125,183.0061240196228,183.00809502601624,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0304m.txt, , , , , , , , ,130,0,130,5.37e-01
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0305h.cbf,Min,3600.0,Suboptimal,8278.470222645752,8085.0,64.22394490242004,64.22907400131226,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0305h.txt,0.0,9.494978257862385e-6,1.6586000128882006e-8,-Inf,-Inf,0.0,Optimal,8.051023258334232e-7,2,2,0,2.29e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0305m.cbf,Min,3600.0,Optimal,8092.500093037197,8092.5,49.5953049659729,49.60691595077515,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0305m.txt,0.0,2.8590960710062063e-9,0.0,-Inf,-Inf,0.0,Optimal,7.867115021748471e-16,4,4,0,1.85e-02
PAJ_CPLEX_MOSEK_dualonlynoscale,estein4_A.cbf,Min,3600.0,Optimal,0.8013655009982504,0.8013654947509925,0.06020712852478027,0.06077003479003906,PAJ_CPLEX_MOSEK_dualonlynoscale.estein4_A.txt,0.0,1.3967960121874512e-9,0.0,-Inf,-Inf,0.0,Optimal,7.287186970719576e-13,2,2,0,2.23e-03
PAJ_CPLEX_MOSEK_dualonlynoscale,estein4_B.cbf,Min,3600.0,Optimal,1.188086061094867,1.1880860317752482,0.05714106559753418,0.05764603614807129,PAJ_CPLEX_MOSEK_dualonlynoscale.estein4_B.txt,0.0,7.168214272157414e-9,0.0,-Inf,-Inf,0.0,Optimal,2.223443668653124e-12,3,3,0,3.10e-03
