----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 138000
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 3680, constraints m = 7705
Cones:	primal zero / dual free vars: 1520
	linear vars: 3053
	soc vars: 1212, soc blks: 12
	exp vars: 1920, dual exp vars: 0
Setup time: 2.54e-02s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  1.07e-02 
jl_apply_generic at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:1933
include at ./sysimg.jl:14
unknown function (ip: 0x7fbb73cba86b)
jl_call_fptr_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:339 [inlined]
jl_call_method_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:358 [inlined]
jl_apply_generic at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:1933
process_options at ./client.jl:305
_start at ./client.jl:371
unknown function (ip: 0x7fbb73e216e8)
jl_call_fptr_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:339 [inlined]
jl_call_method_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:358 [inlined]
jl_apply_generic at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:1933
jl_apply at /home/centos/buildbot/slave/package_tarball64/build/ui/../src/julia.h:1424 [inlined]
true_main at /home/centos/buildbot/slave/package_tarball64/build/ui/repl.c:127
main at /home/centos/buildbot/slave/package_tarball64/build/ui/repl.c:264
__libc_start_main at /build/glibc-bfm8X4/glibc-2.23/csu/../csu/libc-start.c:291
unknown function (ip: 0x40170c)
unknown function (ip: 0xffffffffffffffff)
Allocations: 8838762 (Pool: 8837152; Big: 1610); GC: 84
#SOLVERNAME# SCS
#SOLVER# SCS.SCSSolver(Any[(:verbose, 1), (:eps, 0.0001), (:max_iters, 50000)])
#INSTANCE# multiportfolio_socexp_1.cbf.gz
#TIMELIMIT# 300.0
-2.79e-01 -2.75e-01  0.00e+00  4.90e+02 
 14800| 1.24e-04  2.28e-06  2.50e-03 -2.79e-01 -2.75e-01  0.00e+00  4.93e+02 
 14900| 1.23e-04  2.26e-06  2.48e-03 -2.79e-01 -2.75e-01  0.00e+00  4.96e+02 
 15000| 1.22e-04  2.25e-06  2.47e-03 -2.79e-01 -2.75e-01  0.00e+00  5.00e+02 
 15100| 1.22e-04  2.23e-06  2.45e-03 -2.79e-01 -2.75e-01  0.00e+00  5.03e+02 
 15200| 1.21e-04  2.22e-06  2.44e-03 -2.79e-01 -2.75e-01  0.00e+00  5.06e+02 
 15300| 1.20e-04  2.20e-06  2.43e-03 -2.79e-01 -2.75e-01  0.00e+00  5.09e+02 
 15400| 1.19e-04  2.19e-06  2.41e-03 -2.79e-01 -2.75e-01  0.00e+00  5.13e+02 
 15500| 1.18e-04  2.18e-06  2.40e-03 -2.79e-01 -2.75e-01  0.00e+00  5.16e+02 
